agent_id,case_group,case_subgroup,instruction,associated_url,allow_url_reading,active,horas_cache_pagina,response_mode
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Inicio Oficina Virtual Tributaria,"Sobre Inicio Oficina Virtual Tributaria: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Inicio Oficina Virtual Tributaria directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Pagar impuestos,"Sobre Pagar impuestos: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/pagar. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Pagar impuestos directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/pagar.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/pagar,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Pagar tasas,"Sobre Pagar tasas: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/tasas. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Pagar tasas directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/tasas.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/tasas,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Pagar matrícula vehículo nuevo,"Sobre Pagar matrícula vehículo nuevo: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/impuesto-matriculacion. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Pagar matrícula vehículo nuevo directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/impuesto-matriculacion.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/impuesto-matriculacion,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Obtener documento de pago,"Sobre Obtener documento de pago: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/obtener-documento. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Obtener documento de pago directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/obtener-documento.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/obtener-documento,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Solicitar domiciliación,"Sobre Solicitar domiciliación: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/domiciliaciones. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Solicitar domiciliación directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/domiciliaciones.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/domiciliaciones,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Fraccionamiento periodo ejecutivo,"Sobre Fraccionamiento periodo ejecutivo: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/fraccionamiento-detalle?tr=ejecutiva. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Fraccionamiento periodo ejecutivo directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/fraccionamiento-detalle?tr=ejecutiva.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/fraccionamiento-detalle?tr=ejecutiva,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Fraccionamiento periodo voluntario,"Sobre Fraccionamiento periodo voluntario: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/fraccionamiento-detalle?tr=voluntaria. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Fraccionamiento periodo voluntario directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/fraccionamiento-detalle?tr=voluntaria.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/fraccionamiento-detalle?tr=voluntaria,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Plan de Pago Personalizado,"Sobre Plan de Pago Personalizado: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/ppp-detalle. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Plan de Pago Personalizado directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/ppp-detalle.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/mis-datos/ppp-detalle,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Detalle recibo cargado en cuenta,"Sobre Detalle recibo cargado en cuenta: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/consultar-recibo. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Detalle recibo cargado en cuenta directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/consultar-recibo.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/consultar-recibo,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Parcelas recibo de rústica,"Sobre Parcelas recibo de rústica: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/rustica. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Parcelas recibo de rústica directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/rustica.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/rustica,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Recibos pendientes,"Sobre Recibos pendientes: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pendientes. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Recibos pendientes directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pendientes.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pendientes,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Recibos pagados,"Sobre Recibos pagados: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pagados. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Recibos pagados directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pagados.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/recibos/pagados,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Mis multas,"Sobre Mis multas: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/multas. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Mis multas directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/multas.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/multas,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Sanciones tributarias,"Sobre Sanciones tributarias: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/sanciones. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Sanciones tributarias directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/sanciones.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/sanciones,False,True,,directo
c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Ampliación info tasas y precios públicos,"Sobre Ampliación info tasas y precios públicos: es un trámite o gestión que el ciudadano debe realizar directamente en el siguiente enlace, que ya es la dirección final y no cambia: https://alguazas.tributoslocales.es/300070/AALGUAZAS/ttppanexo. No necesitas acceder a la página ni leer su contenido para responder — comparte directamente este enlace, copiado tal cual, sin modificarlo. Utiliza un tono cercano y sencillo, fácil de entender para cualquier ciudadano. Responde siempre de forma cordial a la pregunta concreta que plantea el ciudadano, adaptando el mensaje a lo que pregunta sin tono forzado. Termina la respuesta con una frase del tipo: ""Puedes realizar el trámite de Ampliación info tasas y precios públicos directamente en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/ttppanexo.""",https://alguazas.tributoslocales.es/300070/AALGUAZAS/ttppanexo,False,True,,directo
